10/10/20,Kerala,700786,569947,9891,,142774345,120790613,2205331,,,,
10/10/20,Kerala,279856,182874,979,,143054201,120973487,2206310,,,,
10/10/20,Kerala,5059,3973,64,,143059260,120977460,2206374,,,,
10/10/20,Kerala,1517434,1255779,40040,,144576694,122233239,2246414,,,,
10/10/20,Kerala,7544,5045,62,,144584238,122238284,2246476,,,,
10/10/20,Kerala,13094,10306,88,,144597332,122248590,2246564,,,,
10/10/20,Kerala,145245,127034,2599,,144742577,122375624,2249163,,,,
10/10/20,Kerala,2162,1984,0,,144744739,122377608,2249163,,,,
10/10/20,Kerala,6949,5641,12,,144751688,122383249,2249175,,,,
10/10/20,Kerala,249693,224273,1059,,145001381,122607522,2250234,,,,
10/10/20,Kerala,123317,109767,3798,,145124698,122717289,2254032,,,,
10/10/20,Kerala,31241,25954,559,,145155939,122743243,2254591,,,,
10/10/20,Kerala,156908,133918,1636,,145312847,122877161,2256227,,,,
10/10/20,Kerala,3321,2735,55,,145316168,122879896,2256282,,,,
10/10/20,Kerala,210346,183025,1217,,145526514,123062921,2257499,,,,
10/10/20,Kerala,651370,597033,10187,,146177884,123659954,2267686,,,,
10/10/20,Kerala,28150,23778,310,,146206034,123683732,2267996,,,,
10/10/20,Kerala,7051514,6074865,108371,,153257548,129758597,2376367,,,,
10/10/20,Kerala,433712,387149,6353,,153691260,130145746,2382720,,,,
10/10/20,Kerala,54525,46186,734,,153745785,130191932,2383454,,,,
11/10/20,Kerala,291194,255838,5563,,154036979,130447770,2389017,,,,
11/10/20,Kerala,4005,3764,55,,154040984,130451534,2389072,,,,
11/10/20,Kerala,755727,703208,6224,,154796711,131154742,2395296,,,,
11/10/20,Kerala,12147,9232,24,,154808858,131163974,2395320,,,,
11/10/20,Kerala,193783,164579,816,,155002641,131328553,2396136,,,,
11/10/20,Kerala,196268,184224,946,,155198909,131512777,2397082,,,,
11/10/20,Kerala,13166,11787,191,,155212075,131524564,2397273,,,,
11/10/20,Kerala,142372,113771,1253,,155354447,131638335,2398526,,,,
11/10/20,Kerala,309339,281869,5769,,155663786,131920204,2404295,,,,
11/10/20,Kerala,3163,3034,2,,155666949,131923238,2404297,,,,
11/10/20,Kerala,38366,33203,507,,155705315,131956441,2404804,,,,
11/10/20,Kerala,151596,132410,3569,,155856911,132088851,2408373,,,,
11/10/20,Kerala,17408,14451,245,,155874319,132103302,2408618,,,,
11/10/20,Kerala,142155,130003,1579,,156016474,132233305,2410197,,,,
11/10/20,Kerala,92525,83571,787,,156108999,132316876,2410984,,,,
11/10/20,Kerala,83633,71845,1322,,156192632,132388721,2412306,,,,
11/10/20,Kerala,710309,580054,9966,,156902941,132968775,2422272,,,,
11/10/20,Kerala,289203,191798,1004,,157192144,133160573,2423276,,,,
11/10/20,Kerala,5081,4037,64,,157197225,133164610,2423340,,,,
11/10/20,Kerala,1528226,1266240,40345,,158725451,134430850,2463685,,,,
11/10/20,Kerala,7683,5142,63,,158733134,134435992,2463748,,,,
11/10/20,Kerala,13328,10504,91,,158746462,134446496,2463839,,,,
11/10/20,Kerala,146820,129019,2624,,158893282,134575515,2466463,,,,
11/10/20,Kerala,2175,2010,0,,158895457,134577525,2466463,,,,
11/10/20,Kerala,7019,5690,12,,158902476,134583215,2466475,,,,
11/10/20,Kerala,252239,227615,1075,,159154715,134810830,2467550,,,,
11/10/20,Kerala,123973,110865,3833,,159278688,134921695,2471383,,,,
11/10/20,Kerala,31549,26291,563,,159310237,134947986,2471946,,,,
11/10/20,Kerala,159052,135990,1650,,159469289,135083976,2473596,,,,
11/10/20,Kerala,3360,2839,56,,159472649,135086815,2473652,,,,
11/10/20,Kerala,212063,185128,1222,,159684712,135271943,2474874,,,,
11/10/20,Kerala,656385,602038,10252,,160341097,135873981,2485126,,,,
11/10/20,Kerala,28349,24063,312,,160369446,135898044,2485438,,,,
11/10/20,Kerala,7119303,6146430,109184,,167488749,142044474,2594622,,,,
11/10/20,Kerala,436979,390566,6394,,167925728,142435040,2601016,,,,
11/10/20,Kerala,55051,46642,747,,167980779,142481682,2601763,,,,
12/10/20,Kerala,294806,258948,5622,,168275585,142740630,2607385,,,,
,Kerala,4023,3770,55,,168279608,142744400,2607440,,,,
